ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg,fut_code,list_date,delist_date,activity_rank,generic,contract_change,adj_factor,adj_close
P2011.DCE,20191125,5682.0,5682.0,,,,5766.0,5766.0,84.0,84.0,0.0,0.0,2.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5641.7
P2011.DCE,20191126,5766.0,5766.0,,,,5628.0,5628.0,-138.0,-138.0,0.0,0.0,2.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5506.7
P2011.DCE,20191127,5628.0,5628.0,,,,5596.0,5596.0,-32.0,-32.0,0.0,0.0,2.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5475.4
P2011.DCE,20191129,5584.0,5588.0,,,,5658.0,5658.0,70.0,70.0,0.0,0.0,2.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5536.0
P2011.DCE,20191202,5658.0,5658.0,,,,5616.0,5616.0,-42.0,-42.0,0.0,0.0,2.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5495.0
P2011.DCE,20191204,5520.0,5504.0,,,,5484.0,5484.0,-20.0,-20.0,0.0,0.0,22.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5365.8
P2011.DCE,20191205,5484.0,5484.0,,,,5520.0,5520.0,36.0,36.0,0.0,0.0,22.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5401.0
P2011.DCE,20191206,5520.0,5520.0,,,,5520.0,5520.0,0.0,0.0,0.0,0.0,22.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5401.0
P2011.DCE,20191216,5584.0,5584.0,,,,5548.0,5548.0,-36.0,-36.0,0.0,0.0,8.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5428.4
P2011.DCE,20191219,5642.0,5642.0,,,,5624.0,5624.0,-18.0,-18.0,0.0,0.0,10.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5502.8
P2011.DCE,20191220,5624.0,5624.0,,,,5624.0,5624.0,0.0,0.0,0.0,0.0,10.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5502.8
P2011.DCE,20191223,5624.0,5624.0,,,,5654.0,5654.0,30.0,30.0,0.0,0.0,10.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5532.1
P2011.DCE,20191224,5654.0,5654.0,,,,5654.0,5654.0,0.0,0.0,0.0,0.0,10.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5532.1
P2011.DCE,20191225,5654.0,5654.0,,,,5672.0,5672.0,18.0,18.0,0.0,0.0,10.0,0.0,P,20191115,20201113,1.0,Pv1,False,,
P2011.DCE,20191226,5672.0,5672.0,,,,,5674.0,,2.0,0.0,0.0,10.0,0.0,P,20191115,20201113,1.0,Pv1,False,,
P2011.DCE,20191231,5912.0,5926.0,,,,,5974.0,,48.0,0.0,0.0,18.0,0.0,P,20191115,20201113,1.0,Pv1,False,,
P2011.DCE,20200102,5974.0,5974.0,,,,5974.0,5974.0,0.0,0.0,0.0,0.0,9.0,-9.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5845.2
P2011.DCE,20200103,5974.0,5974.0,,,,6022.0,6022.0,48.0,48.0,0.0,0.0,9.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5892.2
P2011.DCE,20200106,6022.0,6022.0,,,,6012.0,6012.0,-10.0,-10.0,0.0,0.0,9.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5882.4
P2011.DCE,20200107,6012.0,6012.0,,,,5980.0,5980.0,-32.0,-32.0,0.0,0.0,9.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5851.1
P2011.DCE,20200108,5980.0,5980.0,,,,5980.0,5980.0,0.0,0.0,0.0,0.0,9.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5851.1
P2011.DCE,20200109,5980.0,5980.0,,,,5980.0,5980.0,0.0,0.0,0.0,0.0,9.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5851.1
P2011.DCE,20200110,5980.0,5980.0,,,,5980.0,5980.0,0.0,0.0,0.0,0.0,9.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5851.1
P2011.DCE,20200113,5980.0,5980.0,,,,5980.0,5980.0,0.0,0.0,0.0,0.0,9.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5851.1
P2011.DCE,20200115,5860.0,5834.0,,,,5776.0,5776.0,-58.0,-58.0,0.0,0.0,9.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5651.5
P2011.DCE,20200117,5708.0,5758.0,,,,5758.0,5758.0,0.0,0.0,0.0,0.0,10.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5633.9
P2011.DCE,20200123,5734.0,5714.0,,,,5714.0,5714.0,0.0,0.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5590.8
P2011.DCE,20200203,5714.0,5714.0,,,,5358.0,5358.0,-356.0,-356.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5242.5
P2011.DCE,20200205,5444.0,5418.0,,,,5484.0,5484.0,66.0,66.0,0.0,0.0,7.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5365.8
P2011.DCE,20200206,5484.0,5484.0,,,,5620.0,5620.0,136.0,136.0,0.0,0.0,7.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5498.9
P2011.DCE,20200210,5656.0,5656.0,,,,5656.0,5656.0,0.0,0.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5534.1
P2011.DCE,20200211,5656.0,5656.0,,,,5570.0,5570.0,-86.0,-86.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5449.9
P2011.DCE,20200212,5570.0,5570.0,,,,5490.0,5490.0,-80.0,-80.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5371.7
P2011.DCE,20200217,5454.0,5376.0,,,,5448.0,5448.0,72.0,72.0,0.0,0.0,5.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5330.6
P2011.DCE,20200218,5448.0,5448.0,,,,5448.0,5448.0,0.0,0.0,0.0,0.0,5.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5330.6
P2011.DCE,20200219,5448.0,5448.0,,,,5430.0,5430.0,-18.0,-18.0,0.0,0.0,5.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5313.0
P2011.DCE,20200224,5564.0,5564.0,,,,5586.0,5586.0,22.0,22.0,0.0,0.0,5.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5465.6
P2011.DCE,20200227,5312.0,5272.0,,,,5272.0,5272.0,0.0,0.0,0.0,0.0,7.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,5158.4
P2011.DCE,20200303,5156.0,5096.0,,,,5096.0,5096.0,0.0,0.0,0.0,0.0,13.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4986.2
P2011.DCE,20200311,5050.0,5042.0,,,,5042.0,5042.0,0.0,0.0,0.0,0.0,9.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4933.3
P2011.DCE,20200312,5042.0,5042.0,,,,4882.0,4882.0,-160.0,-160.0,0.0,0.0,9.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4776.8
P2011.DCE,20200313,4882.0,4882.0,4654.0,4654.0,4654.0,4654.0,4654.0,-228.0,-228.0,1.0,4.65,9.0,0.0,P,20191115,20201113,3.0,Pv3,False,0.9784461750064918,4553.7
P2011.DCE,20200317,4660.0,4672.0,,,,4672.0,4672.0,0.0,0.0,0.0,0.0,11.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4571.3
P2011.DCE,20200319,4714.0,4742.0,4584.0,4584.0,4572.0,4572.0,4578.0,-170.0,-164.0,2.0,9.16,7.0,-1.0,P,20191115,20201113,3.0,Pv3,False,0.9784461750064918,4473.5
P2011.DCE,20200323,4724.0,4724.0,,,,4644.0,4644.0,-80.0,-80.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4543.9
P2011.DCE,20200324,4644.0,4644.0,,,,4712.0,4712.0,68.0,68.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4610.4
P2011.DCE,20200325,4712.0,4712.0,,,,4830.0,4830.0,118.0,118.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4725.9
P2011.DCE,20200326,4830.0,4830.0,,,,4830.0,4830.0,0.0,0.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4725.9
P2011.DCE,20200327,4830.0,4830.0,,,,4830.0,4830.0,0.0,0.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4725.9
P2011.DCE,20200330,4830.0,4830.0,,,,4908.0,4908.0,78.0,78.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4802.2
P2011.DCE,20200331,4908.0,4908.0,,,,4886.0,4886.0,-22.0,-22.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4780.7
P2011.DCE,20200401,4886.0,4886.0,,,,4886.0,4886.0,0.0,0.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4780.7
P2011.DCE,20200402,4886.0,4886.0,,,,4800.0,4800.0,-86.0,-86.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4696.5
P2011.DCE,20200403,4800.0,4800.0,,,,4800.0,4800.0,0.0,0.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4696.5
P2011.DCE,20200407,4800.0,4800.0,,,,4800.0,4800.0,0.0,0.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4696.5
P2011.DCE,20200408,4800.0,4800.0,,,,4800.0,4800.0,0.0,0.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4696.5
P2011.DCE,20200409,4800.0,4800.0,,,,4874.0,4874.0,74.0,74.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4768.9
P2011.DCE,20200410,4874.0,4874.0,,,,4874.0,4874.0,0.0,0.0,0.0,0.0,6.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4768.9
P2011.DCE,20200416,4706.0,4706.0,,,,4706.0,4706.0,0.0,0.0,0.0,0.0,7.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,4604.6
P2011.DCE,20200417,4706.0,4706.0,4692.0,4692.0,4692.0,4692.0,4692.0,-14.0,-14.0,1.0,4.69,7.0,0.0,P,20191115,20201113,3.0,Pv3,False,0.9784461750064918,4590.9
P2011.DCE,20201026,6452.0,6484.0,6484.0,6524.0,6428.0,6484.0,6476.0,0.0,-8.0,23.0,148.96,116.0,-3.0,P,20191115,20201113,3.0,Pv3,False,0.9784461750064918,6344.2
P2011.DCE,20201102,6800.0,6872.0,7100.0,7100.0,7100.0,7100.0,7100.0,228.0,228.0,1.0,7.1,13.0,-1.0,P,20191115,20201113,2.0,Pv2,False,0.9784461750064918,6947.0
P2011.DCE,20201103,7100.0,7100.0,,,,7100.0,7100.0,0.0,0.0,0.0,0.0,13.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,6947.0
P2011.DCE,20201104,7100.0,7100.0,,,,7100.0,7100.0,0.0,0.0,0.0,0.0,13.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,6947.0
P2011.DCE,20201105,7100.0,7100.0,,,,7100.0,7100.0,0.0,0.0,0.0,0.0,13.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,6947.0
P2011.DCE,20201106,7100.0,7100.0,,,,7100.0,7100.0,0.0,0.0,0.0,0.0,13.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,6947.0
P2011.DCE,20201109,7100.0,7100.0,,,,7100.0,7100.0,0.0,0.0,0.0,0.0,13.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,6947.0
P2011.DCE,20201110,7100.0,7100.0,,,,7100.0,7100.0,0.0,0.0,0.0,0.0,13.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,6947.0
P2011.DCE,20201111,7100.0,7100.0,,,,7100.0,7100.0,0.0,0.0,0.0,0.0,13.0,0.0,P,20191115,20201113,1.0,Pv1,False,0.9784461750064918,6947.0
P2011.DCE,20201112,7100.0,7100.0,,,,7100.0,7100.0,0.0,0.0,0.0,0.0,13.0,0.0,P,20191115,20201113,1.0,Pv1,True,0.9784461750064918,6947.0
P2012.DCE,20191217,5778.0,5778.0,,,,5876.0,5876.0,98.0,98.0,0.0,0.0,2.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,5985.7
P2012.DCE,20191219,5644.0,5644.0,,,,5644.0,5644.0,0.0,0.0,0.0,0.0,2.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,5749.3
P2012.DCE,20191220,5644.0,5644.0,,,,5736.0,5736.0,92.0,92.0,0.0,0.0,2.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,5843.1
P2012.DCE,20191223,5736.0,5736.0,,,,5736.0,5736.0,0.0,0.0,0.0,0.0,2.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,5843.1
P2012.DCE,20191224,5736.0,5736.0,,,,5736.0,5736.0,0.0,0.0,0.0,0.0,2.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,5843.1
P2012.DCE,20191225,5736.0,5736.0,,,,5754.0,5754.0,18.0,18.0,0.0,0.0,2.0,0.0,P,20191216,20201214,1.0,Pv1,False,,
P2012.DCE,20191226,5754.0,5754.0,,,,,5756.0,,2.0,0.0,0.0,2.0,0.0,P,20191216,20201214,1.0,Pv1,False,,
P2012.DCE,20191227,,5756.0,5914.0,5914.0,5914.0,5914.0,5914.0,158.0,158.0,2.0,11.828,2.0,0.0,P,20191216,20201214,2.0,Pv2,False,1.018665790988332,6024.4
P2012.DCE,20200102,5916.0,5992.0,,,,5992.0,5992.0,0.0,0.0,0.0,0.0,2.0,-2.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,6103.8
P2012.DCE,20200113,6040.0,6034.0,,,,6026.0,6026.0,-8.0,-8.0,0.0,0.0,39.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,6138.5
P2012.DCE,20200117,5732.0,5730.0,,,,5730.0,5730.0,0.0,0.0,0.0,0.0,91.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,5837.0
P2012.DCE,20200210,5654.0,5654.0,,,,5654.0,5654.0,0.0,0.0,0.0,0.0,157.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,5759.5
P2012.DCE,20200214,5546.0,5540.0,,,,5522.0,5522.0,-18.0,-18.0,0.0,0.0,159.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,5625.1
P2012.DCE,20200217,5522.0,5522.0,,,,5522.0,5522.0,0.0,0.0,0.0,0.0,159.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,5625.1
P2012.DCE,20200305,5238.0,5238.0,5366.0,5366.0,5366.0,5366.0,5366.0,128.0,128.0,1.0,5.37,161.0,1.0,P,20191216,20201214,3.0,Pv3,False,1.018665790988332,5466.2
P2012.DCE,20200306,5366.0,5366.0,,,,5366.0,5366.0,0.0,0.0,0.0,0.0,161.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,5466.2
P2012.DCE,20200309,5366.0,5366.0,,,,5098.0,5098.0,-268.0,-268.0,0.0,0.0,161.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,5193.2
P2012.DCE,20200316,4694.0,4696.0,,,,4696.0,4696.0,0.0,0.0,0.0,0.0,172.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,4783.7
P2012.DCE,20200327,4874.0,4916.0,,,,4916.0,4916.0,0.0,0.0,0.0,0.0,157.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,5007.8
P2012.DCE,20200331,4934.0,4934.0,,,,4912.0,4912.0,-22.0,-22.0,0.0,0.0,157.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,5003.7
P2012.DCE,20200407,4824.0,4824.0,,,,4824.0,4824.0,0.0,0.0,0.0,0.0,155.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,4914.0
P2012.DCE,20200408,4824.0,4824.0,,,,4824.0,4824.0,0.0,0.0,0.0,0.0,155.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,4914.0
P2012.DCE,20200413,4846.0,4868.0,,,,4786.0,4786.0,-82.0,-82.0,0.0,0.0,157.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,4875.3
P2012.DCE,20200414,4786.0,4786.0,4784.0,4784.0,4784.0,4784.0,4784.0,-2.0,-2.0,1.0,4.78,156.0,-1.0,P,20191216,20201214,3.0,Pv3,False,1.018665790988332,4873.3
P2012.DCE,20200420,4720.0,4728.0,,,,4760.0,4760.0,32.0,32.0,0.0,0.0,157.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,4848.8
P2012.DCE,20200421,4760.0,4760.0,,,,4760.0,4760.0,0.0,0.0,0.0,0.0,157.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,4848.8
P2012.DCE,20200422,4760.0,4760.0,,,,4760.0,4760.0,0.0,0.0,0.0,0.0,157.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,4848.8
P2012.DCE,20200423,4760.0,4760.0,,,,4760.0,4760.0,0.0,0.0,0.0,0.0,157.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,4848.8
P2012.DCE,20200428,4656.0,4674.0,,,,4674.0,4674.0,0.0,0.0,0.0,0.0,189.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,4761.2
P2012.DCE,20200520,4602.0,4606.0,4612.0,4612.0,4598.0,4598.0,4604.0,-8.0,-2.0,3.0,13.82,180.0,-1.0,P,20191216,20201214,2.0,Pv2,False,1.018665790988332,4683.8
P2012.DCE,20200522,4618.0,4626.0,4622.0,4622.0,4540.0,4540.0,4570.0,-86.0,-56.0,6.0,27.42,178.0,-1.0,P,20191216,20201214,3.0,Pv3,False,1.018665790988332,4624.7
P2012.DCE,20201203,6590.0,6590.0,6388.0,6388.0,6388.0,6388.0,6388.0,-202.0,-202.0,3.0,19.16,1600.0,0.0,P,20191216,20201214,2.0,Pv2,False,1.018665790988332,6507.2
P2012.DCE,20201204,6388.0,6388.0,,,,6388.0,6388.0,0.0,0.0,0.0,0.0,1600.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,6507.2
P2012.DCE,20201208,6588.0,6588.0,,,,6588.0,6588.0,0.0,0.0,0.0,0.0,1600.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,6711.0
P2012.DCE,20201209,6588.0,6588.0,,,,6588.0,6588.0,0.0,0.0,0.0,0.0,1600.0,0.0,P,20191216,20201214,1.0,Pv1,False,1.018665790988332,6711.0
P2012.DCE,20201210,6588.0,6588.0,,,,6588.0,6588.0,0.0,0.0,0.0,0.0,1600.0,0.0,P,20191216,20201214,1.0,Pv1,True,1.018665790988332,6711.0
P2101.DCE,20210113,7550.0,7730.0,7400.0,7400.0,7400.0,7400.0,7400.0,-330.0,-330.0,1.0,7.4,391.0,0.0,P,20200116,20210115,3.0,Pv3,False,1.0443511849977358,7728.2
P2101.DCE,20210114,7400.0,7400.0,,,,7218.0,7218.0,-182.0,-182.0,0.0,0.0,391.0,0.0,P,20200116,20210115,1.0,Pv1,True,1.0443511849977358,7538.1
P2102.DCE,20200217,,5410.0,,,,5410.0,5410.0,0.0,0.0,0.0,0.0,0.0,,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5647.9
P2102.DCE,20200218,5410.0,5410.0,,,,5412.0,5412.0,2.0,2.0,0.0,0.0,0.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5649.9
P2102.DCE,20200219,5412.0,5412.0,,,,5412.0,5412.0,0.0,0.0,0.0,0.0,0.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5649.9
P2102.DCE,20200220,5412.0,5412.0,,,,5412.0,5412.0,0.0,0.0,0.0,0.0,0.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5649.9
P2102.DCE,20200221,5412.0,5412.0,,,,5412.0,5412.0,0.0,0.0,0.0,0.0,0.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5649.9
P2102.DCE,20200224,5412.0,5412.0,,,,5412.0,5412.0,0.0,0.0,0.0,0.0,0.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5649.9
P2102.DCE,20200225,5412.0,5412.0,,,,5412.0,5412.0,0.0,0.0,0.0,0.0,0.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5649.9
P2102.DCE,20200226,5412.0,5412.0,,,,5372.0,5372.0,-40.0,-40.0,0.0,0.0,0.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5608.2
P2102.DCE,20200227,5372.0,5372.0,,,,5396.0,5396.0,24.0,24.0,0.0,0.0,0.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5633.2
P2102.DCE,20200228,5396.0,5396.0,,,,5326.0,5326.0,-70.0,-70.0,0.0,0.0,0.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5560.2
P2102.DCE,20200302,5326.0,5326.0,,,,5294.0,5294.0,-32.0,-32.0,0.0,0.0,0.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5526.8
P2102.DCE,20200303,5294.0,5294.0,,,,5326.0,5326.0,32.0,32.0,0.0,0.0,0.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5560.2
P2102.DCE,20200304,5326.0,5326.0,,,,5326.0,5326.0,0.0,0.0,0.0,0.0,0.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5560.2
P2102.DCE,20200306,5378.0,5480.0,,,,5426.0,5426.0,-54.0,-54.0,0.0,0.0,1.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5664.6
P2102.DCE,20200309,5426.0,5426.0,,,,5198.0,5198.0,-228.0,-228.0,0.0,0.0,1.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5426.5
P2102.DCE,20200310,5198.0,5198.0,,,,5198.0,5198.0,0.0,0.0,0.0,0.0,1.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5426.5
P2102.DCE,20200311,5198.0,5198.0,,,,5186.0,5186.0,-12.0,-12.0,0.0,0.0,1.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5414.0
P2102.DCE,20200312,5186.0,5186.0,,,,4962.0,4962.0,-224.0,-224.0,0.0,0.0,1.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5180.2
P2102.DCE,20200316,4768.0,4726.0,4710.0,4710.0,4690.0,4690.0,4700.0,-36.0,-26.0,2.0,9.4,5.0,2.0,P,20200217,20210219,3.0,Pv3,False,1.0439652459049797,4896.2
P2102.DCE,20200319,4712.0,4738.0,4684.0,4684.0,4684.0,4684.0,4684.0,-54.0,-54.0,1.0,4.68,4.0,0.0,P,20200217,20210219,2.0,Pv2,False,1.0439652459049797,4889.9
P2102.DCE,20200324,4782.0,4696.0,,,,4764.0,4764.0,68.0,68.0,0.0,0.0,3.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,4973.5
P2102.DCE,20200325,4764.0,4764.0,,,,4842.0,4842.0,78.0,78.0,0.0,0.0,3.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5054.9
P2102.DCE,20200326,4842.0,4842.0,,,,4842.0,4842.0,0.0,0.0,0.0,0.0,3.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5054.9
P2102.DCE,20200327,4842.0,4842.0,,,,4842.0,4842.0,0.0,0.0,0.0,0.0,3.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5054.9
P2102.DCE,20200330,4842.0,4842.0,,,,4906.0,4906.0,64.0,64.0,0.0,0.0,3.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5121.7
P2102.DCE,20200331,4906.0,4906.0,,,,4906.0,4906.0,0.0,0.0,0.0,0.0,3.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5121.7
P2102.DCE,20200401,4906.0,4906.0,,,,4906.0,4906.0,0.0,0.0,0.0,0.0,3.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5121.7
P2102.DCE,20200402,4906.0,4906.0,,,,4906.0,4906.0,0.0,0.0,0.0,0.0,3.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5121.7
P2102.DCE,20200408,4780.0,4840.0,,,,4840.0,4840.0,0.0,0.0,0.0,0.0,4.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5052.8
P2102.DCE,20200409,4840.0,4840.0,,,,4840.0,4840.0,0.0,0.0,0.0,0.0,4.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5052.8
P2102.DCE,20200410,4840.0,4840.0,,,,4840.0,4840.0,0.0,0.0,0.0,0.0,4.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5052.8
P2102.DCE,20200414,4914.0,4918.0,,,,4858.0,4858.0,-60.0,-60.0,0.0,0.0,12.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5071.6
P2102.DCE,20200416,4862.0,4862.0,,,,4862.0,4862.0,0.0,0.0,0.0,0.0,12.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5075.8
P2102.DCE,20200417,4862.0,4862.0,,,,4862.0,4862.0,0.0,0.0,0.0,0.0,12.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5075.8
P2102.DCE,20200420,4862.0,4862.0,,,,4862.0,4862.0,0.0,0.0,0.0,0.0,12.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,5075.8
P2102.DCE,20200421,4862.0,4862.0,,,,4708.0,4708.0,-154.0,-154.0,0.0,0.0,12.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,4915.0
P2102.DCE,20200422,4708.0,4708.0,,,,4708.0,4708.0,0.0,0.0,0.0,0.0,12.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,4915.0
P2102.DCE,20200424,4670.0,4668.0,,,,4648.0,4648.0,-20.0,-20.0,0.0,0.0,12.0,0.0,P,20200217,20210219,1.0,Pv1,False,1.0439652459049797,4852.4
