,ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg,fut_code,list_date,delist_date,expiry_rank,generic,rollover
9131,IF2108.CFX,20210726,5073.2,5071.8,5051.0,5052.4,4842.2,4892.0,4887.8,-179.8,-184.0,112598.0,16683104.13,103584.0,13688.0,IF,20210621,20210820,1.0,IFc1,
7329,IF2109.CFX,20210726,5056.2,5053.8,5034.8,5036.6,4822.0,4868.0,4865.8,-185.8,-188.0,41321.0,6099842.507999999,92795.0,4315.0,IF,20210118,20210917,2.0,IFc2,
8486,IF2112.CFX,20210726,5010.0,5007.4,4990.0,4990.0,4777.8,4819.2,4816.8,-188.2,-190.6,11446.0,1671927.648,28660.0,4249.0,IF,20210419,20211217,3.0,IFc3,1.0
9132,IF2108.CFX,20210727,4892.0,4887.8,4892.6,4917.2,4695.2,4720.4,4771.2,-167.4,-116.6,111570.0,16194918.702,102252.0,-1332.0,IF,20210621,20210820,1.0,IFc1,
7330,IF2109.CFX,20210727,4868.0,4865.8,4874.0,4895.0,4660.0,4691.4,4741.0,-174.4,-124.8,39193.0,5643637.566000001,89726.0,-3069.0,IF,20210118,20210917,2.0,IFc2,
8487,IF2112.CFX,20210727,4819.2,4816.8,4825.2,4845.8,4577.0,4644.4,4695.4,-172.4,-121.4,9413.0,1342420.71,28429.0,-231.0,IF,20210419,20211217,3.0,IFc3,
9133,IF2108.CFX,20210728,4720.4,4771.2,4734.6,4764.8,4656.6,4737.6,4744.0,-33.6,-27.2,113189.0,16032996.564000001,104498.0,2246.0,IF,20210621,20210820,1.0,IFc1,
7331,IF2109.CFX,20210728,4691.4,4741.0,4699.0,4737.0,4626.0,4709.0,4716.4,-32.0,-24.6,38455.0,5410656.78,89149.0,-577.0,IF,20210118,20210917,2.0,IFc2,
8488,IF2112.CFX,20210728,4644.4,4695.4,4644.6,4692.4,4583.8,4666.2,4672.2,-29.2,-23.2,9386.0,1308624.1979999999,28908.0,479.0,IF,20210419,20211217,3.0,IFc3,
9134,IF2108.CFX,20210729,4737.6,4744.0,4821.0,4824.4,4772.4,4804.8,4806.6,60.8,62.6,85098.0,12261002.532,93093.0,-11405.0,IF,20210621,20210820,1.0,IFc1,
7332,IF2109.CFX,20210729,4709.0,4716.4,4777.0,4795.0,4744.6,4778.2,4780.0,61.8,63.6,25199.0,3609585.1319999998,86250.0,-2899.0,IF,20210118,20210917,2.0,IFc2,
8489,IF2112.CFX,20210729,4666.2,4672.2,4753.0,4753.0,4696.0,4731.8,4734.8,59.6,62.6,7358.0,1044062.436,28666.0,-242.0,IF,20210419,20211217,3.0,IFc3,
9135,IF2108.CFX,20210730,4804.8,4806.6,4760.0,4791.4,4726.4,4773.6,4774.4,-33.0,-32.2,82653.0,11806547.544000002,94608.0,1515.0,IF,20210621,20210820,1.0,IFc1,
7333,IF2109.CFX,20210730,4778.2,4780.0,4750.2,4765.0,4700.2,4747.0,4747.4,-33.0,-32.6,25781.0,3661788.936,86976.0,726.0,IF,20210118,20210917,2.0,IFc2,
8490,IF2112.CFX,20210730,4731.8,4734.8,4705.8,4720.4,4657.0,4703.2,4704.0,-31.6,-30.8,7459.0,1050147.906,29218.0,552.0,IF,20210419,20211217,3.0,IFc3,
9136,IF2108.CFX,20210802,4773.6,4774.4,4770.0,4911.0,4736.0,4891.4,4897.8,117.0,123.4,105148.0,15248032.602,95795.0,1187.0,IF,20210621,20210820,1.0,IFc1,
7334,IF2109.CFX,20210802,4747.0,4747.4,4737.2,4881.0,4711.6,4863.4,4869.4,116.0,122.0,35913.0,5181694.188,86211.0,-765.0,IF,20210118,20210917,2.0,IFc2,
8491,IF2112.CFX,20210802,4703.2,4704.0,4704.6,4837.4,4668.6,4819.0,4826.6,115.0,122.6,10601.0,1517415.072,29654.0,436.0,IF,20210419,20211217,3.0,IFc3,
9137,IF2108.CFX,20210803,4891.4,4897.8,4878.4,4919.2,4855.8,4903.4,4904.2,5.6,6.4,78474.0,11506468.535999998,85289.0,-10506.0,IF,20210621,20210820,1.0,IFc1,
7335,IF2109.CFX,20210803,4863.4,4869.4,4852.0,4892.0,4830.0,4873.2,4875.2,3.8,5.8,21814.0,3181131.9,82692.0,-3519.0,IF,20210118,20210917,2.0,IFc2,
8492,IF2112.CFX,20210803,4819.0,4826.6,4801.0,4847.2,4786.0,4828.0,4830.6,1.4,4.0,6253.0,903538.122,28796.0,-858.0,IF,20210419,20211217,3.0,IFc3,
9138,IF2108.CFX,20210804,4903.4,4904.2,4893.0,4949.2,4888.8,4923.2,4929.4,19.0,25.2,73095.0,10791624.246,87064.0,1775.0,IF,20210621,20210820,1.0,IFc1,
7336,IF2109.CFX,20210804,4873.2,4875.2,4871.0,4920.0,4860.0,4894.0,4900.2,18.8,25.0,21294.0,3125663.436,81619.0,-1073.0,IF,20210118,20210917,2.0,IFc2,
8493,IF2112.CFX,20210804,4828.0,4830.6,4821.6,4874.0,4815.2,4845.8,4850.0,15.2,19.4,5993.0,871247.13,29238.0,442.0,IF,20210419,20211217,3.0,IFc3,
9139,IF2108.CFX,20210805,4923.2,4929.4,4893.4,4947.2,4879.0,4893.4,4903.2,-36.0,-26.2,75627.0,11145293.802000001,86397.0,-667.0,IF,20210621,20210820,1.0,IFc1,
7337,IF2109.CFX,20210805,4894.0,4900.2,4866.6,4916.6,4851.0,4863.6,4873.2,-36.6,-27.0,23203.0,3399462.462,81569.0,-50.0,IF,20210118,20210917,2.0,IFc2,
8494,IF2112.CFX,20210805,4845.8,4850.0,4815.0,4863.2,4802.8,4813.8,4822.4,-36.2,-27.6,6307.0,914212.59,30080.0,842.0,IF,20210419,20211217,3.0,IFc3,
9140,IF2108.CFX,20210806,4893.4,4903.2,4900.0,4903.4,4857.0,4891.6,4882.6,-11.6,-20.6,70208.0,10273176.696,83697.0,-2700.0,IF,20210621,20210820,1.0,IFc1,
7338,IF2109.CFX,20210806,4863.6,4873.2,4865.0,4874.0,4828.0,4862.0,4853.0,-11.2,-20.2,20724.0,3014397.6360000004,79770.0,-1799.0,IF,20210118,20210917,2.0,IFc2,
8495,IF2112.CFX,20210806,4813.8,4822.4,4812.2,4822.0,4779.0,4808.8,4799.0,-13.6,-23.4,5277.0,759252.39,30382.0,302.0,IF,20210419,20211217,3.0,IFc3,
9141,IF2108.CFX,20210809,4891.6,4882.6,4866.0,4976.8,4850.0,4943.2,4948.6,60.6,66.0,87536.0,12943324.572,88250.0,4553.0,IF,20210621,20210820,1.0,IFc1,
7339,IF2109.CFX,20210809,4862.0,4853.0,4841.2,4947.2,4821.6,4913.0,4919.2,60.0,66.2,28511.0,4190704.506,82330.0,2560.0,IF,20210118,20210917,2.0,IFc2,
8496,IF2112.CFX,20210809,4808.8,4799.0,4789.4,4890.2,4768.8,4858.8,4864.2,59.8,65.2,6810.0,989980.944,31042.0,660.0,IF,20210419,20211217,3.0,IFc3,
9142,IF2108.CFX,20210810,4943.2,4948.6,4938.4,5018.0,4906.2,5013.2,4998.2,64.6,49.6,89894.0,13360083.108,84701.0,-3549.0,IF,20210621,20210820,1.0,IFc1,
7340,IF2109.CFX,20210810,4913.0,4919.2,4908.4,4985.8,4878.0,4983.4,4967.4,64.2,48.2,32033.0,4734653.802,82055.0,-275.0,IF,20210118,20210917,2.0,IFc2,
8497,IF2112.CFX,20210810,4858.8,4864.2,4850.0,4929.4,4824.4,4927.6,4911.6,63.4,47.4,6832.0,999181.1159999999,31306.0,264.0,IF,20210419,20211217,3.0,IFc3,
9143,IF2108.CFX,20210811,5013.2,4998.2,5002.2,5031.6,4971.2,4973.4,4978.0,-24.8,-20.2,69057.0,10350222.732,75990.0,-8711.0,IF,20210621,20210820,1.0,IFc1,
7341,IF2109.CFX,20210811,4983.4,4967.4,4975.2,4999.6,4942.6,4945.0,4949.0,-22.4,-18.4,25747.0,3835276.95,81633.0,-422.0,IF,20210118,20210917,2.0,IFc2,
8498,IF2112.CFX,20210811,4927.6,4911.6,4918.6,4943.2,4885.0,4887.6,4890.6,-24.0,-21.0,5945.0,875201.484,32012.0,706.0,IF,20210419,20211217,3.0,IFc3,
9144,IF2108.CFX,20210812,4973.4,4978.0,4962.8,4985.2,4940.2,4949.0,4953.8,-29.0,-24.2,57981.0,8627861.16,72723.0,-3267.0,IF,20210621,20210820,1.0,IFc1,
7342,IF2109.CFX,20210812,4945.0,4949.0,4940.0,4957.2,4912.0,4920.0,4924.8,-29.0,-24.2,22700.0,3357785.2139999997,82019.0,386.0,IF,20210118,20210917,2.0,IFc2,
8499,IF2112.CFX,20210812,4887.6,4890.6,4880.0,4897.8,4853.0,4857.2,4863.2,-33.4,-27.4,6100.0,891044.49,33293.0,1281.0,IF,20210419,20211217,3.0,IFc3,
9145,IF2108.CFX,20210813,4949.0,4953.8,4940.0,4979.4,4901.4,4933.4,4926.8,-20.4,-27.0,73198.0,10832495.045999998,75718.0,2995.0,IF,20210621,20210820,1.0,IFc1,
7343,IF2109.CFX,20210813,4920.0,4924.8,4911.8,4949.2,4874.0,4903.6,4897.2,-21.2,-27.6,31400.0,4619502.09,86873.0,4854.0,IF,20210118,20210917,2.0,IFc2,
8500,IF2112.CFX,20210813,4857.2,4863.2,4845.4,4888.0,4815.0,4841.0,4836.0,-22.2,-27.2,7318.0,1063267.716,34830.0,1537.0,IF,20210419,20211217,3.0,IFc3,
9146,IF2108.CFX,20210816,4933.4,4926.8,4923.6,4964.0,4915.4,4934.2,4928.8,7.4,2.0,67567.0,10006011.432,68114.0,-7604.0,IF,20210621,20210820,1.0,IFc1,
7344,IF2109.CFX,20210816,4903.6,4897.2,4900.0,4932.0,4888.6,4905.0,4899.2,7.8,2.0,26675.0,3927621.7260000003,85915.0,-958.0,IF,20210118,20210917,2.0,IFc2,
8501,IF2112.CFX,20210816,4841.0,4836.0,4841.0,4873.0,4828.0,4844.2,4839.2,8.2,3.2,5853.0,851230.806,34396.0,-434.0,IF,20210419,20211217,3.0,IFc3,
9147,IF2108.CFX,20210817,4934.2,4928.8,4933.0,4968.0,4814.2,4825.8,4832.6,-103.0,-96.2,83060.0,12213001.5,66253.0,-1861.0,IF,20210621,20210820,1.0,IFc1,
7345,IF2109.CFX,20210817,4905.0,4899.2,4901.0,4939.0,4787.2,4796.4,4805.2,-102.8,-94.0,48525.0,7084816.734,99661.0,13746.0,IF,20210118,20210917,2.0,IFc2,
8502,IF2112.CFX,20210817,4844.2,4839.2,4844.2,4878.4,4731.4,4741.8,4749.8,-97.4,-89.4,10627.0,1533634.362,37422.0,3026.0,IF,20210419,20211217,3.0,IFc3,
9148,IF2108.CFX,20210818,4825.8,4832.6,4839.8,4911.6,4819.0,4879.0,4879.6,46.4,47.0,65490.0,9553130.946,47363.0,-18890.0,IF,20210621,20210820,1.0,IFc1,
7346,IF2109.CFX,20210818,4796.4,4805.2,4804.2,4881.8,4790.6,4850.8,4851.8,45.6,46.6,55972.0,8120195.454,106845.0,7184.0,IF,20210118,20210917,2.0,IFc2,
8503,IF2112.CFX,20210818,4741.8,4749.8,4744.2,4825.0,4737.0,4796.4,4796.4,46.6,46.6,9336.0,1339064.256,37276.0,-146.0,IF,20210419,20211217,3.0,IFc3,
9149,IF2108.CFX,20210819,4879.0,4879.6,4861.4,4882.2,4823.0,4853.0,4853.2,-26.6,-26.4,46233.0,6737513.964,25610.0,-21753.0,IF,20210621,20210820,1.0,IFc1,
7347,IF2109.CFX,20210819,4850.8,4851.8,4844.0,4856.2,4790.8,4814.2,4815.0,-37.6,-36.8,77235.0,11177191.77,130066.0,23221.0,IF,20210118,20210917,2.0,IFc2,
8504,IF2112.CFX,20210819,4796.4,4796.4,4779.2,4797.8,4734.0,4756.4,4758.2,-40.0,-38.2,11154.0,1595409.366,39275.0,1999.0,IF,20210419,20211217,3.0,IFc3,
7348,IF2109.CFX,20210820,4814.2,4815.0,4800.0,4803.4,4680.6,4718.0,4715.4,-97.0,-99.6,114753.0,16309896.45,153899.0,23833.0,IF,20210118,20210917,1.0,IFc1,
8505,IF2112.CFX,20210820,4756.4,4758.2,4736.0,4747.6,4628.8,4664.8,4660.2,-93.4,-98.0,16361.0,2297216.0640000002,43629.0,4354.0,IF,20210419,20211217,2.0,IFc2,
9417,IF2203.CFX,20210820,4726.6,4728.4,4712.2,4716.0,4601.0,4635.2,4631.8,-93.2,-96.6,3185.0,444725.724,10697.0,1399.0,IF,20210719,20220318,3.0,IFc3,
7349,IF2109.CFX,20210823,4718.0,4715.4,4747.2,4812.2,4729.2,4789.8,4791.6,74.4,76.2,90998.0,13052840.027999999,138322.0,-15577.0,IF,20210118,20210917,1.0,IFc1,
9796,IF2110.CFX,20210823,,4715.4,4715.6,4789.8,4709.2,4767.0,4770.4,51.6,55.0,1495.0,213616.158,1476.0,,IF,20210823,20211015,2.0,IFc2,
8506,IF2112.CFX,20210823,4664.8,4660.2,4688.8,4754.0,4674.6,4731.8,4734.0,71.6,73.8,12872.0,1824317.7719999999,43078.0,-551.0,IF,20210419,20211217,3.0,IFc3,
7350,IF2109.CFX,20210824,4789.8,4791.6,4811.0,4874.4,4805.6,4851.8,4855.0,60.2,63.4,88831.0,12902846.345999999,139259.0,937.0,IF,20210118,20210917,1.0,IFc1,
9797,IF2110.CFX,20210824,4767.0,4770.4,4786.4,4854.4,4786.4,4834.6,4836.2,64.2,65.8,1827.0,264305.472,1935.0,459.0,IF,20210823,20211015,2.0,IFc2,
8507,IF2112.CFX,20210824,4731.8,4734.0,4749.2,4814.8,4747.0,4792.8,4796.6,58.8,62.6,12884.0,1849139.622,44518.0,1440.0,IF,20210419,20211217,3.0,IFc3,
7351,IF2109.CFX,20210825,4851.8,4855.0,4866.8,4866.8,4825.0,4851.2,4848.6,-3.8,-6.4,70427.0,10237324.38,131686.0,-7573.0,IF,20210118,20210917,1.0,IFc1,
9798,IF2110.CFX,20210825,4834.6,4836.2,4849.2,4849.2,4806.2,4830.8,4827.6,-5.4,-8.6,1854.0,268367.922,2514.0,579.0,IF,20210823,20211015,2.0,IFc2,
8508,IF2112.CFX,20210825,4792.8,4796.6,4803.4,4807.6,4766.0,4790.0,4788.8,-6.6,-7.8,10742.0,1542676.014,44573.0,55.0,IF,20210419,20211217,3.0,IFc3,
7352,IF2109.CFX,20210826,4851.2,4848.6,4842.4,4846.6,4760.0,4775.8,4776.4,-72.8,-72.2,86799.0,12489399.894000001,143405.0,11719.0,IF,20210118,20210917,1.0,IFc1,
9799,IF2110.CFX,20210826,4830.8,4827.6,4827.6,4827.6,4740.8,4755.2,4756.2,-72.4,-71.4,2391.0,342616.98,3112.0,598.0,IF,20210823,20211015,2.0,IFc2,
8509,IF2112.CFX,20210826,4790.0,4788.8,4789.0,4789.0,4698.4,4714.2,4715.8,-74.6,-73.0,15845.0,2250942.09,48394.0,3821.0,IF,20210419,20211217,3.0,IFc3,
7353,IF2109.CFX,20210827,4775.8,4776.4,4770.4,4848.2,4770.0,4795.2,4797.8,18.8,21.4,94340.0,13612047.204000002,139439.0,-3966.0,IF,20210118,20210917,1.0,IFc1,
9800,IF2110.CFX,20210827,4755.2,4756.2,4755.2,4827.0,4751.6,4776.6,4777.6,20.4,21.4,2101.0,301833.99600000004,3184.0,72.0,IF,20210823,20211015,2.0,IFc2,
8510,IF2112.CFX,20210827,4714.2,4715.8,4713.0,4785.0,4707.0,4730.4,4733.8,14.6,18.0,16682.0,2376272.754,48026.0,-368.0,IF,20210419,20211217,3.0,IFc3,
7354,IF2109.CFX,20210830,4795.2,4797.8,4816.0,4826.2,4750.0,4777.0,4766.0,-20.8,-31.8,94176.0,13516692.18,139072.0,-367.0,IF,20210118,20210917,1.0,IFc1,
9801,IF2110.CFX,20210830,4776.6,4777.6,4797.8,4806.4,4731.2,4757.8,4743.8,-19.8,-33.8,2619.0,374469.87,3941.0,757.0,IF,20210823,20211015,2.0,IFc2,
8511,IF2112.CFX,20210830,4730.4,4733.8,4759.0,4762.4,4687.0,4714.2,4701.4,-19.6,-32.4,17257.0,2444157.114,50146.0,2120.0,IF,20210419,20211217,3.0,IFc3,
7355,IF2109.CFX,20210831,4777.0,4766.0,4782.0,4802.4,4706.0,4778.4,4766.8,12.4,0.8,104376.0,14883477.45,141716.0,2644.0,IF,20210118,20210917,1.0,IFc1,
9802,IF2110.CFX,20210831,4757.8,4743.8,4755.8,4780.4,4688.0,4758.2,4744.6,14.4,0.8,3492.0,495404.994,4806.0,865.0,IF,20210823,20211015,2.0,IFc2,
8512,IF2112.CFX,20210831,4714.2,4701.4,4709.4,4737.6,4643.2,4712.2,4702.4,10.8,1.0,18824.0,2647958.6459999997,51711.0,1565.0,IF,20210419,20211217,3.0,IFc3,
7356,IF2109.CFX,20210901,4778.4,4766.8,4767.2,4898.6,4737.2,4856.4,4855.0,89.6,88.2,130017.0,18778661.46,143730.0,2014.0,IF,20210118,20210917,1.0,IFc1,
9803,IF2110.CFX,20210901,4758.2,4744.6,4745.4,4877.4,4718.4,4842.0,4835.0,97.4,90.4,4798.0,691342.59,6191.0,1385.0,IF,20210823,20211015,2.0,IFc2,
8513,IF2112.CFX,20210901,4712.2,4702.4,4716.2,4833.6,4674.6,4793.4,4789.6,91.0,87.2,23379.0,3332569.7339999997,54253.0,2542.0,IF,20210419,20211217,3.0,IFc3,
7357,IF2109.CFX,20210902,4856.4,4855.0,4855.0,4879.0,4830.2,4854.2,4854.0,-0.8,-1.0,73853.0,10752602.07,128436.0,-15294.0,IF,20210118,20210917,1.0,IFc1,
9804,IF2110.CFX,20210902,4842.0,4835.0,4842.0,4859.8,4812.0,4835.6,4832.8,0.6,-2.2,4145.0,601061.1120000001,7370.0,1179.0,IF,20210823,20211015,2.0,IFc2,
8514,IF2112.CFX,20210902,4793.4,4789.6,4792.0,4816.0,4769.2,4791.8,4790.6,2.2,1.0,14777.0,2123703.348,53377.0,-876.0,IF,20210419,20211217,3.0,IFc3,
7358,IF2109.CFX,20210903,4854.2,4854.0,4862.2,4884.8,4821.0,4835.2,4837.6,-18.8,-16.4,96552.0,14041753.146,127869.0,-567.0,IF,20210118,20210917,1.0,IFc1,
9805,IF2110.CFX,20210903,4835.6,4832.8,4858.2,4865.0,4801.2,4816.0,4819.0,-16.8,-13.8,4375.0,633587.952,8403.0,1033.0,IF,20210823,20211015,2.0,IFc2,
8515,IF2112.CFX,20210903,4791.8,4790.6,4800.0,4824.4,4761.2,4777.2,4780.4,-13.4,-10.2,19219.0,2761606.77,58070.0,4693.0,IF,20210419,20211217,3.0,IFc3,
7359,IF2109.CFX,20210906,4835.2,4837.6,4837.8,4938.0,4831.0,4914.0,4921.0,76.4,83.4,96949.0,14255300.472000001,119561.0,-8308.0,IF,20210118,20210917,1.0,IFc1,
9806,IF2110.CFX,20210906,4816.0,4819.0,4816.0,4916.0,4811.8,4890.0,4899.8,71.0,80.8,7868.0,1152796.332,10286.0,1883.0,IF,20210823,20211015,2.0,IFc2,
8516,IF2112.CFX,20210906,4777.2,4780.4,4770.0,4879.8,4770.0,4855.2,4864.0,74.8,83.6,19514.0,2836776.5760000004,58997.0,927.0,IF,20210419,20211217,3.0,IFc3,
7360,IF2109.CFX,20210907,4914.0,4921.0,4919.6,5009.8,4896.4,4984.4,4992.0,63.4,71.0,96791.0,14362861.944,115280.0,-4281.0,IF,20210118,20210917,1.0,IFc1,
9807,IF2110.CFX,20210907,4890.0,4899.8,4892.4,4987.4,4874.2,4963.2,4966.2,63.4,66.4,7040.0,1040833.668,11407.0,1121.0,IF,20210823,20211015,2.0,IFc2,
8517,IF2112.CFX,20210907,4855.2,4864.0,4855.4,4950.0,4839.0,4927.0,4934.4,63.0,70.4,20879.0,3062742.042,58656.0,-341.0,IF,20210419,20211217,3.0,IFc3,
7361,IF2109.CFX,20210908,4984.4,4992.0,4982.8,5014.4,4946.0,4961.0,4962.8,-31.0,-29.2,76587.0,11435013.99,104773.0,-10507.0,IF,20210118,20210917,1.0,IFc1,
9808,IF2110.CFX,20210908,4963.2,4966.2,4966.8,4993.0,4927.2,4940.0,4942.4,-26.2,-23.8,6975.0,1037283.324,13414.0,2007.0,IF,20210823,20211015,2.0,IFc2,
8518,IF2112.CFX,20210908,4927.0,4934.4,4927.2,4957.2,4888.2,4899.2,4901.4,-35.2,-33.0,21224.0,3132678.9839999997,60925.0,2269.0,IF,20210419,20211217,3.0,IFc3,
7362,IF2109.CFX,20210909,4961.0,4962.8,4948.0,4963.0,4920.4,4958.8,4953.6,-4.0,-9.2,70316.0,10429726.47,101834.0,-2939.0,IF,20210118,20210917,1.0,IFc1,
9809,IF2110.CFX,20210909,4940.0,4942.4,4920.2,4941.2,4900.6,4939.0,4933.4,-3.4,-9.0,6907.0,1019927.5859999999,15040.0,1626.0,IF,20210823,20211015,2.0,IFc2,
8519,IF2112.CFX,20210909,4899.2,4901.4,4885.6,4900.8,4858.6,4896.4,4891.8,-5.0,-9.6,14867.0,2177400.912,59487.0,-1438.0,IF,20210419,20211217,3.0,IFc3,
7363,IF2109.CFX,20210910,4958.8,4953.6,4959.8,5053.0,4959.0,5016.8,5021.4,63.2,67.8,100736.0,15138749.424,107351.0,5517.0,IF,20210118,20210917,1.0,IFc1,
9810,IF2110.CFX,20210910,4939.0,4933.4,4934.4,5031.4,4934.4,4998.2,5002.8,64.8,69.4,9814.0,1469283.63,18407.0,3367.0,IF,20210823,20211015,2.0,IFc2,
8520,IF2112.CFX,20210910,4896.4,4891.8,4894.0,4994.0,4894.0,4959.4,4967.2,67.6,75.4,23198.0,3447369.9480000003,65872.0,6385.0,IF,20210419,20211217,3.0,IFc3,
7364,IF2109.CFX,20210913,5016.8,5021.4,5004.8,5036.0,4955.8,4985.2,4981.0,-36.2,-40.4,82597.0,12371424.18,88918.0,-18433.0,IF,20210118,20210917,1.0,IFc1,
9811,IF2110.CFX,20210913,4998.2,5002.8,4986.6,5015.6,4936.0,4968.0,4960.4,-34.8,-42.4,12274.0,1831326.48,22857.0,4450.0,IF,20210823,20211015,2.0,IFc2,
8521,IF2112.CFX,20210913,4959.4,4967.2,4960.0,4982.0,4896.4,4927.0,4922.4,-40.2,-44.8,22009.0,3258577.65,67982.0,2110.0,IF,20210419,20211217,3.0,IFc3,
7365,IF2109.CFX,20210914,4985.2,4981.0,4989.2,5008.6,4898.6,4917.2,4917.8,-63.8,-63.2,92838.0,13813555.248,81596.0,-7322.0,IF,20210118,20210917,1.0,IFc1,
9812,IF2110.CFX,20210914,4968.0,4960.4,4971.2,4988.6,4878.0,4898.0,4897.0,-62.4,-63.4,21889.0,3242269.1339999996,33048.0,10191.0,IF,20210823,20211015,2.0,IFc2,
8522,IF2112.CFX,20210914,4927.0,4922.4,4930.0,4948.8,4838.0,4856.0,4858.4,-66.4,-64.0,25164.0,3699190.122,71135.0,3153.0,IF,20210419,20211217,3.0,IFc3,
7366,IF2109.CFX,20210915,4917.2,4917.8,4909.8,4909.8,4839.2,4869.8,4859.4,-48.0,-58.4,76971.0,11266200.93,60613.0,-20983.0,IF,20210118,20210917,1.0,IFc1,
9813,IF2110.CFX,20210915,4898.0,4897.0,4894.0,4894.6,4820.4,4852.2,4840.6,-44.8,-56.4,27916.0,4068860.232,43916.0,10868.0,IF,20210823,20211015,2.0,IFc2,
8523,IF2112.CFX,20210915,4856.0,4858.4,4851.8,4851.8,4780.0,4811.0,4798.8,-47.4,-59.6,23682.0,3423912.3,73810.0,2675.0,IF,20210419,20211217,3.0,IFc3,
7367,IF2109.CFX,20210916,4869.8,4859.4,4873.8,4886.6,4805.6,4812.6,4820.0,-46.8,-39.4,61240.0,8899290.006000001,33731.0,-26882.0,IF,20210118,20210917,1.0,IFc1,
9814,IF2110.CFX,20210916,4852.2,4840.6,4852.2,4866.4,4789.0,4799.4,4803.8,-41.2,-36.8,63467.0,9179180.592,78084.0,34168.0,IF,20210823,20211015,2.0,IFc2,
8524,IF2112.CFX,20210916,4811.0,4798.8,4816.0,4827.6,4755.2,4767.0,4769.4,-31.8,-29.4,22877.0,3284771.562,76244.0,2434.0,IF,20210419,20211217,3.0,IFc3,
9815,IF2110.CFX,20210917,4799.4,4803.8,4802.0,4858.0,4780.0,4848.2,4846.4,44.4,42.6,83240.0,12039149.232,87959.0,9875.0,IF,20210823,20211015,1.0,IFc1,
8525,IF2112.CFX,20210917,4767.0,4769.4,4767.0,4828.4,4745.0,4817.8,4817.0,48.4,47.6,22591.0,3246828.09,79229.0,2985.0,IF,20210419,20211217,2.0,IFc2,
9437,IF2203.CFX,20210917,4740.0,4742.0,4737.6,4800.4,4720.6,4792.6,4788.6,50.6,46.6,5301.0,757641.936,25480.0,475.0,IF,20210719,20220318,3.0,IFc3,
9816,IF2110.CFX,20210922,4848.2,4846.4,4777.8,4834.0,4767.4,4814.6,4811.8,-31.8,-34.6,79208.0,11408804.76,88491.0,532.0,IF,20210823,20211015,1.0,IFc1,
10071,IF2111.CFX,20210922,,4846.4,4770.0,4816.8,4757.0,4799.8,4797.8,-46.6,-48.6,1171.0,168245.01,1142.0,,IF,20210922,20211119,2.0,IFc2,
8526,IF2112.CFX,20210922,4817.8,4817.0,4758.2,4807.8,4741.8,4788.8,4786.4,-28.2,-30.6,20329.0,2912214.162,76847.0,-2382.0,IF,20210419,20211217,3.0,IFc3,
9817,IF2110.CFX,20210923,4814.6,4811.8,4838.0,4878.2,4821.4,4838.4,4834.6,26.6,22.8,70537.0,10252364.447999999,87619.0,-872.0,IF,20210823,20211015,1.0,IFc1,
10072,IF2111.CFX,20210923,4799.8,4797.8,4834.6,4860.4,4805.0,4820.0,4816.2,22.2,18.4,2294.0,332055.25800000003,2053.0,911.0,IF,20210922,20211119,2.0,IFc2,
8527,IF2112.CFX,20210923,4788.8,4786.4,4809.0,4849.0,4792.0,4809.0,4804.4,22.6,18.0,15461.0,2234716.848,76391.0,-456.0,IF,20210419,20211217,3.0,IFc3,
9818,IF2110.CFX,20210924,4838.4,4834.6,4831.0,4900.0,4831.0,4857.2,4859.2,22.6,24.6,80688.0,11788284.018,89438.0,1819.0,IF,20210823,20211015,1.0,IFc1,
10073,IF2111.CFX,20210924,4820.0,4816.2,4815.6,4881.6,4815.0,4838.0,4839.6,21.8,23.4,2730.0,397507.914,2816.0,763.0,IF,20210922,20211119,2.0,IFc2,
8528,IF2112.CFX,20210924,4809.0,4804.4,4806.2,4866.8,4802.2,4826.2,4830.0,21.8,25.6,17603.0,2555543.6580000003,77499.0,1108.0,IF,20210419,20211217,3.0,IFc3,
9819,IF2110.CFX,20210927,4857.2,4859.2,4879.8,4927.2,4843.6,4891.4,4882.0,32.2,22.8,98399.0,14433091.115999999,95923.0,6485.0,IF,20210823,20211015,1.0,IFc1,
10074,IF2111.CFX,20210927,4838.0,4839.6,4865.2,4909.0,4830.8,4876.6,4865.6,37.0,26.0,3401.0,497164.38,3132.0,316.0,IF,20210922,20211119,2.0,IFc2,
8529,IF2112.CFX,20210927,4826.2,4830.0,4858.0,4895.8,4815.0,4866.0,4854.8,36.0,24.8,23868.0,3480517.356,77792.0,293.0,IF,20210419,20211217,3.0,IFc3,
9820,IF2110.CFX,20210928,4891.4,4882.0,4874.0,4909.6,4851.0,4877.2,4880.0,-4.8,-2.0,72042.0,10554330.192,83948.0,-11975.0,IF,20210823,20211015,1.0,IFc1,
10075,IF2111.CFX,20210928,4876.6,4865.6,4859.4,4893.8,4839.8,4865.8,4865.6,0.2,0.0,2561.0,374279.274,3433.0,301.0,IF,20210922,20211119,2.0,IFc2,
8530,IF2112.CFX,20210928,4866.0,4854.8,4854.6,4881.8,4825.0,4850.2,4853.2,-4.6,-1.6,17873.0,2603948.16,75976.0,-1816.0,IF,20210419,20211217,3.0,IFc3,
